"","FIPS","State","County","Age65AndOlderNum2020","Age65AndOlderPct2020","AsianNonHispanicNum2020","AsianNonHispanicPct2020","AvgHHSize","BlackNonHispanicNum2020","BlackNonHispanicPct2020","Deep_Pov_All","Deep_Pov_Children","Ed1LessThanHSNum","Ed1LessThanHSPct","Ed2HSDiplomaOnlyNum","Ed2HSDiplomaOnlyPct","Ed3SomeCollegeNum","Ed3SomeCollegePct","Ed4AssocDegreeNum","Ed4AssocDegreePct","Ed5CollegePlusNum","Ed5CollegePlusPct","ESTIMATESBASE2020","FemaleHHNum","FemaleHHPct","ForeignBornAfricaNum","ForeignBornAfricaPct","ForeignBornAsiaNum","ForeignBornAsiaPct","ForeignBornCaribNum","ForeignBornCaribPct","ForeignBornCentralSouthAmNum","ForeignBornCentralSouthAmPct","ForeignBornEuropeNum","ForeignBornEuropePct","ForeignBornMexNum","ForeignBornMexPct","ForeignBornNum","ForeignBornPct","HH65PlusAloneNum","HH65PlusAlonePct","HispanicNum2020","HispanicPct2020","HispanicPopChangeRate1020","LandAreaSQMiles2020","MedHHInc","Median_HH_Inc_ACS","MultipleRaceNum2020","MultipleRacePct2020","MultipleRacePopChangeRate1020","NativeAmericanNonHispanicNum2020","NativeAmericanNonHispanicPct2020","Natural_Change_Rate_2020_2021","NaturalChange1019","NaturalChangeRate1019","NaturalChg2020_2021","Net_InterMigration_2020_2021","Net_InterMigrationRate_2020_2021","Net_International_Migration_2010_2019","Net_International_Migration_Rate_2010_2019","Net_Migration_2020_2021","Net_Migration_Rate_2020_2021","NetMigration1019","NetMigrationRate1019","NonEnglishHHNum","NonEnglishHHPct","NonHispAsianPopChangeRate1020","NonHispBlackPopChangeRate1020","NonHispNatAmerPopChangeRate1020","NonHispWhitePopChangeRate1020","Num_inPOV_0_17_ACS","NumAll_inPOV_ACS","NumCivEmployed","NumCivLaborforce2007","NumCivLaborForce2008","NumCivLaborForce2009","NumCivLaborforce2010","NumCivLaborForce2011","NumCivLaborForce2012","NumCivLaborforce2013","NumCivLaborforce2014","NumCivLaborforce2015","NumCivLaborforce2016","NumCivLaborforce2017","NumCivLaborforce2018","NumCivLaborforce2019","NumCivLaborForce2020","NumCivLaborforce2021","NumEmployed2007","NumEmployed2008","NumEmployed2009","NumEmployed2010","NumEmployed2011","NumEmployed2012","NumEmployed2013","NumEmployed2014","NumEmployed2015","NumEmployed2016","NumEmployed2017","NumEmployed2018","NumEmployed2019","NumEmployed2020","NumEmployed2021","NumUnemployed2007","NumUnemployed2008","NumUnemployed2009","NumUnemployed2010","NumUnemployed2011","NumUnemployed2012","NumUnemployed2013","NumUnemployed2014","NumUnemployed2015","NumUnemployed2016","NumUnemployed2017","NumUnemployed2018","NumUnemployed2019","NumUnemployed2020","NumUnemployed2021","OwnHomeNum","OwnHomePct","PctEmpAgriculture","PctEmpChange0710","PctEmpChange0721","PctEmpChange1021","PctEmpChange1920","PctEmpChange2021","PctEmpConstruction","PctEmpFIRE","PctEmpGovt","PctEmpInformation","PctEmpManufacturing","PctEmpMining","PctEmpServices","PctEmpTrade","PctEmpTrans","PCTPOV017","PCTPOVALL","PerCapitaInc","Pop_change_Rate_2020_2021","PopChangeRate1019","PopChangeRate1020","PopDensity2020","POPESTIMATE2020","POPESTIMATE2021","POV017","POVALL","Poverty_Rate_0_17_ACS","Poverty_Rate_ACS","TotalHH","TotalOccHU","TotalPop2020","TotalPop25Plus","TotalPopACS","TotalPopEst2010","TotalPopEst2011","TotalPopEst2012","TotalPopEst2013","TotalPopEst2014","TotalPopEst2015","TotalPopEst2016","TotalPopEst2017","TotalPopEst2018","TotalPopEst2019","TotalPopEstBase2010","Under18Num2020","Under18Pct2020","UnempRate2007","UnempRate2008","UnempRate2009","UnempRate2010","UnempRate2011","UnempRate2012","UnempRate2013","UnempRate2014","UnempRate2015","UnempRate2016","UnempRate2017","UnempRate2018","UnempRate2019","UnempRate2020","UnempRate2021","WhiteNonHispanicNum2020","WhiteNonHispanicPct2020"
"13",5023,"AR","Cleburne",6666,26.97584072,96,0.388490955,2.31,56,0.226619724,5.007537791,8.553885242,2176,11.7532678,7850,42.40034568,3704,20.00648158,1640,8.858161391,3144,16.98174355,24711,833,7.811327832,0,0,32,0.128783001,0,0,141,0.567450097,35,0.140856407,141,0.567450097,222,0.893432067,1684,15.79144786,632,2.557565457,22.24371373,553.959194,50200,48400,1211,4.900651532,231.7808219,112,0.453239448,-0.896006487,-1189,-4.576,-221,0,0,-44,-0.169,571,2.315021285,122,0.469,11,0.103150788,88.23529412,-16.41791045,-11.11111111,-8.620551137,1024,3700,9495,11531,11957,11747,10348,10531,10456,10093,9821,9655,9500,9286,9118,9230,9190,8970,10819,11288,10879,9491,9609,9603,9253,9028,8996,8935,8826,8712,8823,8489,8559,712,669,868,857,922,853,840,793,659,565,460,406,407,701,411,8265,77.50375094,1.158504476,-12.3,-20.9,-9.8,-3.8,0.8,8.899420748,5.79252238,4.928909953,0.421274355,12.59610321,0.989994734,43.40179042,14.50236967,7.309110058,26.2,16.7,28868,1.419014798,-4.106,-4.847901425,44.60797883,24665,25015,1224,4109,21.68113487,15.07558163,10664,10664,24711,18514,24848,25986,25875,25763,25625,25591,25355,25173,25059,24994,24919,25964,4612,18.66375298,6.2,5.6,7.4,8.3,8.8,8.2,8.3,8.1,6.8,5.9,5,4.5,4.4,7.6,4.6,22748,92.05616932
"14",5025,"AR","Cleveland",1585,20.99337748,7,0.092715232,2.75,675,8.940397351,5.943870797,6.955966816,514,9.293075393,2584,46.71849575,1216,21.98517447,293,5.297414572,924,16.70583981,7550,253,9.216757741,0,0,0,0,0,0,0,0,7,0.091719078,0,0,21,0.275157233,451,16.4298725,182,2.410596026,25.51724138,597.9138035,53705,48183,268,3.549668874,312.3076923,21,0.278145695,-0.278366914,-135,-1.556,-21,0,0,-1,-0.012,-9,-0.119300106,-586,-6.753,3,0.109289618,-30,-35.8974359,-8.695652174,-13.05112253,269,933,2992,4124,4083,4025,3884,3867,3767,3620,3481,3371,3349,3327,3264,3245,3252,3108,3885,3845,3703,3570,3551,3500,3353,3249,3184,3198,3182,3141,3121,3055,2985,239,238,322,314,316,267,267,232,187,151,145,123,124,197,123,2250,81.96721311,7.185828877,-8.1,-23.2,-16.4,-2.1,-2.3,4.578877005,5.815508021,5.481283423,0.300802139,16.81149733,0,41.34358289,10.89572193,7.586898396,20.7,14.1,26167,-0.39766702,-8.309,-13.10852802,12.62723817,7544,7514,333,1054,17.16656031,12.35107228,2745,2745,7550,5531,7632,8677,8674,8609,8515,8399,8284,8245,8162,7995,7956,8692,1608,21.29801325,5.8,5.8,8,8.1,8.2,7.1,7.4,6.7,5.5,4.5,4.4,3.8,3.8,6.1,4,6429,85.15231788
"15",5027,"AR","Columbia",3944,17.29748695,163,0.714880926,2.72,7834,34.35814219,13.16175427,23.78733319,1824,12.98128247,5590,39.78364529,2866,20.39712476,939,6.682798377,2832,20.1551491,22801,905,11.65036045,52,0.226609143,37,0.161241121,0,0,228,0.993593934,73,0.318124374,199,0.867215758,390,1.699568571,1197,15.40937178,773,3.390202184,45.02814259,766.0648922,44651,41115,841,3.688434718,228.515625,71,0.311389851,-0.356184864,-128,-0.518,-81,2,0.008794688,248,1.003,12,0.052768128,-1138,-4.603,51,0.65653965,-4.678362573,-13.01354652,14.51612903,-8.999656239,1561,4955,8970,10893,10787,10571,10516,10386,10162,9755,9630,9599,9313,9077,9014,9206,9058,8814,10171,10042,9555,9504,9390,9282,8920,8957,8982,8781,8616,8594,8806,8437,8345,722,745,1016,1012,996,880,835,673,617,532,461,420,400,621,469,5570,71.70442842,2.463768116,-6.6,-18,-12.2,-4.2,-1.1,3.42251951,4.80490524,1.761426979,0.802675585,13.73467113,2.4303233,46.95652174,14.1025641,9.520624303,34.1,23.2,25293,-0.303416736,-5.121,-7.13180189,29.76379708,22741,22672,1600,4777,33.0650286,23.44230496,7768,7768,22801,14051,22947,24723,24709,24413,24284,24049,24115,24026,23695,23586,23457,24552,4847,21.25783957,6.6,6.9,9.6,9.6,9.6,8.7,8.6,7,6.4,5.7,5.1,4.7,4.3,6.9,5.3,13236,58.05008552
"16",5029,"AR","Conway",4040,19.50277577,89,0.429640357,2.43,2190,10.57204924,5.898371019,7.937526744,1706,11.86287463,5896,40.99853974,2790,19.40059801,1303,9.060566025,2686,18.6774216,20715,1405,16.60756501,0,0,103,0.49789723,0,0,421,2.035094504,0,0,386,1.865906125,545,2.634504761,1299,15.35460993,886,4.277093893,17.04095112,551.9170282,47741,45812,1441,6.956311851,242.280285,136,0.656529085,-0.535481692,-54,-0.254,-111,7,0.033769116,-2,-0.009,255,1.230160645,-319,-1.503,49,0.579196218,17.10526316,-7.828282828,-7.482993197,-7.899389722,1349,3883,9044,9936,10107,10223,9023,8995,8739,8698,8667,8682,8468,8229,8163,8300,8413,8231,9445,9553,9463,8183,8146,7968,7917,8061,8161,7983,7834,7812,7950,7903,7889,491,554,760,840,849,771,781,606,521,485,395,351,350,510,342,5673,67.05673759,6.490490933,-13.4,-16.5,-3.6,-0.6,-0.2,8.082706767,2.056612119,5.373728439,1.304732419,17.8460858,0.840336135,41.06590004,11.34453782,5.594869527,25.7,16.9,27435,0.694678952,-1.758,-2.623043294,37.53281552,20729,20873,1175,3494,28.86178862,18.88159494,8460,8460,20715,14381,20687,21219,21128,21141,21088,20995,20936,20874,20810,20825,20846,21267,4731,22.83852281,4.9,5.5,7.4,9.3,9.4,8.8,9,7,6,5.7,4.8,4.3,4.2,6.1,4.2,16148,77.95317403
"17",5031,"AR","Craighead",15270,13.72818729,1684,1.51396643,2.54,18331,16.48011795,6.927807436,9.382697619,7292,10.34076889,23151,32.83038133,14021,19.88314874,5641,7.999489485,20412,28.94621155,111231,6439,15.38038935,415,0.377701934,1110,1.010238908,42,0.038225256,2010,1.829351536,518,0.471444824,1898,1.72741752,4133,3.761547213,4206,10.04657829,6727,6.047774451,57.28314239,707.1582857,52490,51788,6564,5.90123257,287.2566372,270,0.242738086,0.118305012,4861,5.024,132,28,0.025095003,1149,1.188,510,0.457087546,8723,9.016,558,1.332855607,57.67790262,45.90098695,-4.593639576,3.09666493,6248,18864,51184,45366,45985,46584,47751,48963,49275,49628,49862,51214,52315,53579,54497,56221,56309,55682,43058,43767,43354,44346,45520,46024,46453,47210,48977,50613,51961,52863,54685,53304,53861,2308,2218,3230,3405,3443,3251,3175,2652,2237,1702,1618,1634,1536,3005,1821,24467,58.44261316,2.246795874,3,25.1,21.5,-2.5,1,7.209284151,4.833541732,3.92700844,1.654814004,12.92396061,0.113316662,47.04204439,16.26289465,3.786339481,24.2,18.2,29106,0.575392558,14.041,15.33340937,157.2929318,111576,112218,6683,19674,23.31865343,17.79253363,41865,41865,111231,70517,109875,96748,98405,99993,101653,102661,104457,105932,107188,108816,110332,96443,27611,24.82311586,5.1,4.8,6.9,7.1,7,6.6,6.4,5.3,4.4,3.3,3,3,2.7,5.3,3.3,79137,71.14653289
"18",5033,"AR","Crawford",10287,17.10707931,939,1.561538589,2.63,857,1.425174197,7.992680511,15.44289847,6161,15.07868523,13947,34.13446242,9198,22.51156416,3761,9.204826354,7792,19.07046183,60133,2830,12.44065412,0,0,487,0.805184928,40,0.066134286,1658,2.741266141,302,0.499313857,468,0.773771142,2537,4.194567068,2382,10.47125022,4567,7.594831457,21.46276596,595.2686526,54065,52057,5816,9.671893968,228.0315849,1366,2.271631217,-0.113131582,1271,2.051,-68,16,0.026619196,315,0.508,339,0.56399421,30,0.048,236,1.037453842,7.437070938,23.13218391,2.629601803,-11.4245862,4545,10570,24572,28182,28355,27829,28286,27874,27720,27208,27006,26962,26995,26925,26972,26910,26510,25772,26783,26993,25681,26053,25519,25599,25179,25426,25582,25941,25971,26027,26036,25062,24851,1399,1362,2148,2233,2355,2121,2029,1580,1380,1054,954,945,874,1448,921,17318,76.12976965,0.936024744,-2.7,-7.2,-4.6,-3.7,-0.8,7.028324923,4.643496663,2.665635683,0.614520593,18.66351945,0.630799284,42.4141299,15.38743285,7.016115904,20.9,14.7,26609,0.450862628,2.1,-2.929876671,101.0182541,60107,60378,2996,8790,31.30596501,17.74472443,22748,22748,60133,40859,60483,61956,61796,61911,61667,61807,61904,62263,62894,63379,63257,61935,14746,24.52230888,5,4.8,7.7,7.9,8.4,7.7,7.5,5.9,5.1,3.9,3.5,3.5,3.2,5.5,3.6,47627,79.2027672
"19",5035,"AR","Crittenden",6805,14.12910325,322,0.668563005,2.57,25804,53.57639682,8.064177412,14.79956495,4784,15.49975701,10940,35.44467844,7253,23.49910902,2496,8.086829742,5392,17.46962579,48163,4031,21.71757987,6,0.012412595,275,0.568910588,0,0,419,0.866812859,53,0.109644586,211,0.436509578,826,1.70880053,1882,10.1395399,1428,2.964931586,40.82840237,612.8648569,43821,46452,1819,3.776758092,226.5709156,115,0.238772502,0.029126012,2438,4.784,14,8,0.016643435,-10,-0.02,-556,-1.156718747,-5441,-10.677,132,0.711168579,6.976744186,-0.574114746,-4.166666667,-17.71756123,3867,9434,20689,22118,22307,21954,22778,22636,22176,21653,21584,21503,21642,21378,21178,21249,21102,20502,20653,20554,19594,20478,20277,20135,19886,20031,20198,20664,20437,20272,20362,19339,19394,1465,1753,2360,2300,2359,2041,1767,1553,1305,978,941,906,887,1763,1108,10612,57.17364366,2.416743197,-0.8,-6.1,-5.3,-5,0.3,5.128329064,3.499444149,3.707284064,1.590217024,11.46019624,0.014500459,44.63241336,17.03803954,10.51283291,32.1,23,24880,-1.127592735,-5.893,-5.380928058,78.58665652,48067,47525,4066,10706,30.04195152,19.81183586,18561,18561,48163,30865,48338,50958,50517,50077,49739,49536,49019,49306,48716,48363,47955,50907,12626,26.21514441,6.6,7.9,10.7,10.1,10.4,9.2,8.2,7.2,6.1,4.5,4.4,4.3,4.2,8.4,5.4,18948,39.34140315
"20",5037,"AR","Cross",3127,18.57660548,102,0.605952593,2.62,3651,21.68953841,7.050437283,13.73640273,2138,18.20039159,4907,41.77236741,2222,18.91546778,829,7.057120967,1651,14.05465225,16833,1108,17.33959311,9,0.053144376,234,1.381753764,0,0,47,0.277531739,21,0.124003543,47,0.277531739,311,1.836433422,873,13.66197183,352,2.091130517,32.33082707,616.3176022,45262,45247,661,3.926810432,253.4759358,38,0.225747044,-0.29829376,-64,-0.358,-50,1,0.005965875,16,0.09,-31,-0.184942131,-1379,-7.72,0,0,22.89156627,-7.942511346,-17.39130435,-9.563066777,938,2940,7215,8346,8449,8502,8608,8785,8566,8254,8153,8135,7897,7654,7445,7407,7264,6987,7720,7877,7801,7921,8084,7913,7645,7646,7701,7547,7346,7143,7102,6820,6681,626,572,701,687,701,653,609,507,434,350,308,302,305,444,306,4214,65.94679186,4.961884962,2.6,-13.5,-15.7,-4,-2,7.636867637,4.324324324,6.292446292,0.942480943,8.856548857,2.079002079,35.44005544,19.81981982,9.646569647,25,16.7,25410,-0.483235891,-8.079,-5.803021824,27.31221685,16762,16681,973,2738,23.72881356,17.61111777,6390,6390,16833,11747,16935,17862,17809,17703,17521,17181,17255,17025,16792,16630,16419,17878,4146,24.6301907,7.5,6.8,8.2,8,8,7.6,7.4,6.2,5.3,4.4,4,4.1,4.1,6.1,4.4,12067,71.68656805
"21",5039,"AR","Dallas",1573,24.26720148,7,0.107991361,2.59,2582,39.83338476,7.075079074,12.21221221,571,12.25321888,2108,45.2360515,1094,23.47639485,351,7.532188841,536,11.50214592,6482,342,14.7033534,0,0,6,0.090293454,0,0,12,0.180586907,0,0,12,0.180586907,18,0.270880361,531,22.8288908,201,3.100894786,6.914893617,667.3229011,42442,34337,276,4.257945079,170.5882353,14,0.215982721,-1.008533747,-237,-2.938,-65,0,0,9,0.112,-72,-1.117145074,-820,-10.166,0,0,-30,-23.96937574,-56.25,-22.03505577,155,775,2452,3830,3857,3921,3602,3409,3303,3054,3001,2987,2987,2919,2845,2827,2821,2770,3556,3581,3528,3187,3017,2951,2742,2737,2782,2842,2790,2727,2699,2669,2657,274,276,393,415,392,352,312,264,205,145,129,118,128,152,113,1712,73.6027515,3.181076672,-10.4,-25.3,-16.6,-1.1,-0.4,2.895595432,7.544861338,6.688417618,0.28548124,30.22022839,0.081566069,34.95106036,6.117455139,8.034257749,32.6,20.2,22683,-2.125678821,-13.104,-20.13307048,9.713438561,6445,6308,381,1213,15.51551552,12.90161478,2326,2326,6482,4660,6645,8066,8056,7952,7892,7691,7530,7399,7307,7152,7009,8124,1385,21.36686208,7.2,7.2,10,11.5,11.5,10.7,10.2,8.8,6.9,4.9,4.4,4.1,4.5,5.4,4.1,3425,52.83863005
"22",5041,"AR","Desha",2169,19.03466433,61,0.53532251,2.43,5385,47.25756911,12.89420809,16.27038043,1477,19.11231884,3415,44.18995859,1487,19.24171843,292,3.778467909,1057,13.67753623,11395,804,17.03029019,0,0,43,0.372940156,0,0,316,2.740676496,0,0,283,2.454466609,359,3.113616652,720,15.25100614,773,6.783677051,33.73702422,741.2140709,39042,33295,513,4.50197455,334.7457627,36,0.315928039,-0.273609885,22,0.17,-31,7,0.061782877,59,0.455,-209,-1.844660194,-1615,-12.467,135,2.859563652,41.86046512,-12.80764249,5.882352941,-22.20943613,1226,3185,4270,6099,5865,5568,5895,6132,5958,5682,5600,5579,5455,5446,5420,5410,5289,4963,5487,5356,4946,5264,5481,5392,5147,5159,5178,5157,5183,5180,5175,4916,4670,612,509,622,631,651,566,535,441,401,298,263,240,235,373,293,2994,63.41876721,9.016393443,-4.1,-14.9,-11.3,-5,-5,6.018735363,3.770491803,9.227166276,0.608899297,12.22482436,0.234192038,40.32786885,13.88758782,4.683840749,37.5,27.6,19955,-2.118270079,-12.297,-12.4000615,15.37342645,11330,11090,1034,3032,41.64402174,27.82388399,4721,4721,11395,7728,11530,12954,12731,12590,12502,12270,12029,11905,11743,11507,11361,13002,2790,24.48442299,10,8.7,11.2,10.7,10.6,9.5,9.4,7.9,7.2,5.5,4.8,4.4,4.3,7.1,5.9,4732,41.52698552
"23",5043,"AR","Drew",3066,17.67146974,100,0.576368876,2.38,4815,27.75216138,9.483800774,7.779938872,1456,13.03491495,4090,36.61593554,2289,20.49239033,683,6.114592659,2652,23.74216652,17350,813,11.66427547,11,0.062817658,6,0.034264177,0,0,188,1.073610873,23,0.131346011,188,1.073610873,228,1.302038719,1031,14.79196557,656,3.780979827,44.49339207,828.662254,46572,42891,636,3.665706052,198.5915493,68,0.391930836,-0.167542897,342,1.832,-29,0,0,24,0.129,-170,-0.982148015,-789,-4.227,0,0,9.89010989,-6.304728546,61.9047619,-11.43243029,890,3315,7386,8390,8393,8186,8702,8754,8517,8340,8180,8115,8002,7961,7838,7834,7716,7522,7757,7736,7296,7799,7800,7656,7556,7518,7568,7549,7554,7460,7437,7180,7145,633,657,890,903,954,861,784,662,547,453,407,378,397,536,377,4727,67.81922525,4.643920932,0.5,-7.9,-8.4,-3.5,-0.5,6.404007582,4.318981858,9.978337395,0.676956404,11.90089358,0.595721636,45.91118332,12.74031952,2.829677769,25.2,16.5,26250,-1.149690912,-2.395,-6.261818575,20.93736008,17309,17110,913,2715,24.72909141,20.03747582,6970,6970,17350,11170,17511,18666,18735,18788,18686,18642,18613,18553,18370,18328,18219,18517,3968,22.870317,7.5,7.8,10.9,10.4,10.9,10.1,9.4,8.1,6.7,5.7,5.1,4.8,5.1,6.9,5,11148,64.25360231
"24",5045,"AR","Faulkner",15944,12.91033053,1461,1.18301511,2.55,14274,11.55808191,6.790598544,4.922694153,5268,6.889336437,23020,30.10488322,17072,22.32626265,5951,7.782543876,25155,32.89697382,123498,5167,11.12498654,326,0.264629721,1350,1.095859275,124,0.100656704,1627,1.320713364,799,0.648586342,915,0.742749065,4483,3.639064542,3661,7.882441598,6790,5.498064746,53.10033822,647.2463745,57573,54845,9422,7.629273349,315.2490084,562,0.455068098,0.135041159,5812,5.097,167,62,0.050135041,894,0.784,1273,1.029385603,6169,5.41,333,0.71697707,15.4028436,24.17572858,-8.169934641,-0.80684911,3847,17446,58974,54457,55531,56178,58662,59201,59986,59652,59498,60161,60654,61341,61975,62970,62006,61033,52032,52914,52329,54585,55162,56177,55878,56270,57396,58345,59285,59995,61129,58616,58910,2425,2617,3849,4077,4039,3809,3774,3228,2765,2309,2056,1980,1841,3390,2123,28869,62.15739046,0.647743073,4.9,13.2,7.9,-4.1,0.5,7.625394242,4.917421237,4.076372639,2.282361719,7.566046054,0.669786686,52.65371181,14.77261166,4.788550887,14.3,13.6,28851,1.164426762,10.507,9.061525826,190.8052403,123666,125106,3989,16486,13.67336058,14.7551105,46445,46445,123498,76466,123191,114026,116280,118523,119176,120562,121241,122206,123530,125138,126007,113238,28825,23.34045895,4.5,4.7,6.9,6.9,6.8,6.3,6.3,5.4,4.6,3.8,3.4,3.2,2.9,5.5,3.5,92573,74.95910865
"25",5047,"AR","Franklin",3380,19.76955021,162,0.947534655,2.51,78,0.45622039,6.13972765,4.228918714,1596,13.52198594,4911,41.60806575,2863,24.25654495,1182,10.01440312,1251,10.59900025,17097,743,11.05983924,0,0,29,0.169007518,0,0,57,0.33218719,27,0.157351827,18,0.104901218,113,0.658546535,1022,15.21286097,491,2.871848862,32.34501348,608.9629736,47834,42128,1081,6.322746681,252.1172638,199,1.163946891,-0.338745474,-286,-1.576,-58,-1,-0.005840439,32,0.176,109,0.636607873,-141,-0.777,0,0,0,-37.09677419,8.743169399,-10.56657057,1242,3858,6824,8483,8458,8151,7796,7769,7703,7466,7343,7442,7378,7401,7377,7528,7481,7267,8097,8085,7567,7216,7201,7178,6965,6936,7080,7079,7139,7118,7282,7058,6999,386,373,584,580,568,525,501,407,362,299,262,259,246,423,268,4726,70.34831795,3.516998828,-10.9,-13.6,-3,-3.1,-0.8,8.279601407,4.396248535,5.700468933,0.615474795,24.07678781,1.377491208,33.86576788,10.02344666,8.147713951,24.9,17.2,22391,0.297862399,-2.354,-5.671724138,28.07559859,17122,17173,949,2908,31.45100025,22.84191829,6718,6718,17097,11803,17159,18142,18009,17959,17915,17828,17749,17655,17809,17764,17715,18137,4111,24.04515412,4.6,4.4,7.2,7.4,7.3,6.8,6.7,5.5,4.9,4.1,3.5,3.5,3.3,5.7,3.7,15201,88.91033515
"26",5049,"AR","Fulton",3125,25.87991718,35,0.289855072,2.57,27,0.223602484,6.046081399,9.98415214,1224,14.1046324,3229,37.20903434,2568,29.59207191,668,7.697626181,989,11.39663517,12075,401,8.649698016,0,0,124,1.027170312,0,0,12,0.099403579,42,0.347912525,5,0.041418158,178,1.474486415,956,20.62122519,154,1.275362319,58.7628866,618.0358851,41557,36950,635,5.258799172,209.7560976,66,0.546583851,-0.872600349,-541,-4.429,-105,3,0.024931439,30,0.246,217,1.803374055,803,6.574,3,0.064710958,25,-30.76923077,-16.4556962,-5.116476069,535,2134,4081,5099,5178,5233,5167,5105,5130,4946,4823,4779,4675,4718,4817,4983,4929,4889,4841,4910,4847,4778,4727,4775,4613,4549,4534,4472,4518,4627,4788,4675,4711,258,268,386,389,378,355,333,274,245,203,200,190,195,254,178,3873,83.54184642,3.72457731,-1.3,-2.7,-1.4,-2.4,0.8,6.248468513,2.940455771,4.410683656,0.269541779,8.282283754,0,48.29698603,16.90762068,8.919382504,29.2,18,20817,0.930773706,2.145,-1.388321764,19.53770047,12033,12145,745,2157,21.19651347,17.94483687,4636,4636,12075,8678,12072,12215,12240,12169,12170,12081,12138,12099,12131,12308,12477,12236,2666,22.07867495,5.1,5.2,7.4,7.5,7.4,6.9,6.7,5.7,5.1,4.3,4.2,3.9,3.9,5.2,3.6,11201,92.76190476
"27",5051,"AR","Garland",24052,24.00878419,960,0.958275105,2.34,8034,8.019564783,6.696892512,11.22716722,6955,9.622568416,23014,31.84094745,18195,25.17363513,6936,9.596281026,17178,23.76656797,100180,5567,13.28037405,6,0.006018416,768,0.770357293,38,0.038116637,2111,2.117479487,710,0.712179269,1479,1.483539631,3732,3.743454972,6452,15.39158854,7047,7.034338191,52.46646473,677.6434478,48053,49985,7999,7.98462767,261.2917796,623,0.621880615,-0.625985903,-2427,-2.526,-627,29,0.028953096,-15,-0.016,795,0.793714183,5746,5.981,601,1.433717407,39.33236575,6.382415254,17.10526316,-4.194936803,4831,15904,41466,42151,42236,42392,41504,41566,41366,41064,40645,40111,40152,40330,40777,41490,41320,40528,39798,39876,39205,38130,38097,38227,38029,38129,37950,38421,38691,39159,39983,38009,38500,2353,2360,3187,3374,3469,3139,3035,2516,2161,1731,1639,1618,1507,3311,2028,28392,67.73062335,0.827183717,-4.2,-3.3,1,-4.9,1.3,8.845801379,5.445425168,4.258910915,1.955819225,6.950272512,0.552259683,52.2548594,16.36762649,2.541841509,21.2,14.5,29214,0.16772828,3.455,4.328084646,147.8358572,100162,100330,4133,14319,24.37682915,16.20376974,41919,41919,100180,72278,99694,96067,96854,96986,97654,97758,97814,98282,98327,98966,99386,95999,20450,20.41325614,5.6,5.6,7.5,8.1,8.3,7.6,7.4,6.2,5.4,4.3,4.1,4,3.6,8,5,77239,77.1002196
